GEO_ID,NAME,S0101_C01_001E,S0101_C01_001M,S0101_C03_001E,S0101_C03_001M,CALC_MALE,S0101_C04_001M,CALC_50_UP,PERC_50_UP
id,Geographic Area Name,Estimate!!Total!!Total population,Margin of Error!!Total MOE!!Total population,Estimate!!Male!!Total population,Margin of Error!!Male MOE!!Total population,Estimate!!Percent Male!!Total population,Margin of Error!!Percent Male MOE!!Total population,Estimate!!Total!!Total population!!AGE!!50 and over,Estimate!!Total!!Total population!!AGE!!50 and over
1400000US36081060800,"Census Tract 608, Queens County, New York",1740,218,845,130,48.5632,(X),706,40.5747
1400000US36081061000,"Census Tract 610, Queens County, New York",1475,131,716,96,48.5424,(X),606,41.0847
1400000US36081061200,"Census Tract 612, Queens County, New York",1965,153,858,102,43.6641,(X),922,46.9211
1400000US36081061301,"Census Tract 613.01, Queens County, New York",6111,440,2965,247,48.5191,(X),2087,34.1515
1400000US36081061302,"Census Tract 613.02, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081061400,"Census Tract 614, Queens County, New York",1362,143,668,83,49.0455,(X),504,37.0044
1400000US36081061601,"Census Tract 616.01, Queens County, New York",2342,295,1084,143,46.2852,(X),916,39.1119
1400000US36081061602,"Census Tract 616.02, Queens County, New York",1209,191,596,129,49.2969,(X),531,43.9206
1400000US36081061800,"Census Tract 618, Queens County, New York",1801,199,841,124,46.6963,(X),727,40.3665
1400000US36081061900,"Census Tract 619, Queens County, New York",2890,338,1448,220,50.1038,(X),1046,36.1938
1400000US36081062000,"Census Tract 620, Queens County, New York",1370,142,612,88,44.6715,(X),701,51.1679
1400000US36081062100,"Census Tract 621, Queens County, New York",2549,301,1120,190,43.9388,(X),810,31.7772
1400000US36081062200,"Census Tract 622, Queens County, New York",1971,169,924,136,46.8798,(X),985,49.9746
1400000US36081062300,"Census Tract 623, Queens County, New York",2133,214,1097,161,51.4299,(X),724,33.9428
1400000US36081062400,"Census Tract 624, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081062500,"Census Tract 625, Queens County, New York",2760,261,1356,161,49.1304,(X),894,32.3913
1400000US36081062600,"Census Tract 626, Queens County, New York",2846,300,1369,199,48.1026,(X),980,34.4343
1400000US36081062700,"Census Tract 627, Queens County, New York",2918,365,1552,210,53.1871,(X),850,29.1295
1400000US36081062900,"Census Tract 629, Queens County, New York",2951,311,1412,187,47.8482,(X),945,32.0230
1400000US36081063000,"Census Tract 630, Queens County, New York",1558,213,829,162,53.2092,(X),724,46.4698
1400000US36081063200,"Census Tract 632, Queens County, New York",2742,237,1312,206,47.8483,(X),1085,39.5697
1400000US36081063301,"Census Tract 633.01, Queens County, New York",1597,129,784,101,49.0920,(X),527,32.9994
1400000US36081063302,"Census Tract 633.02, Queens County, New York",1429,181,669,114,46.8160,(X),551,38.5584
1400000US36081063500,"Census Tract 635, Queens County, New York",2761,295,1325,178,47.9899,(X),904,32.7418
1400000US36081063700,"Census Tract 637, Queens County, New York",3462,372,1759,242,50.8088,(X),1606,46.3894
1400000US36081063800,"Census Tract 638, Queens County, New York",3641,320,1845,229,50.6729,(X),1293,35.5122
1400000US36081063900,"Census Tract 639, Queens County, New York",2965,341,1357,239,45.7673,(X),1232,41.5514
1400000US36081064101,"Census Tract 641.01, Queens County, New York",2239,201,1158,130,51.7195,(X),1008,45.0201
1400000US36081064102,"Census Tract 641.02, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081064500,"Census Tract 645, Queens County, New York",2072,226,970,106,46.8147,(X),744,35.9073
1400000US36081064600,"Census Tract 646, Queens County, New York",3242,325,1602,219,49.4139,(X),1253,38.6490
1400000US36081065000,"Census Tract 650, Queens County, New York",2813,332,1368,191,48.6314,(X),1088,38.6776
1400000US36081065400,"Census Tract 654, Queens County, New York",3396,330,1473,202,43.3746,(X),1118,32.9211
1400000US36081065501,"Census Tract 655.01, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081065600,"Census Tract 656, Queens County, New York",5033,900,2133,431,42.3803,(X),1524,30.2802
1400000US36081065702,"Census Tract 657.02, Queens County, New York",1764,192,805,106,45.6349,(X),805,45.6349
1400000US36081065703,"Census Tract 657.03, Queens County, New York",2986,380,1425,265,47.7227,(X),1109,37.1400
1400000US36081065900,"Census Tract 659, Queens County, New York",1784,236,775,122,43.4417,(X),687,38.5090
1400000US36081066000,"Census Tract 660, Queens County, New York",3586,406,1632,202,45.5103,(X),1306,36.4194
1400000US36081066100,"Census Tract 661, Queens County, New York",1545,171,687,92,44.4660,(X),697,45.1133
1400000US36081066300,"Census Tract 663, Queens County, New York",2650,194,1236,107,46.6415,(X),1215,45.8491
1400000US36081066400,"Census Tract 664, Queens County, New York",9252,987,4397,610,47.5249,(X),3328,35.9706
1400000US36081066501,"Census Tract 665.01, Queens County, New York",4042,426,2063,325,51.0391,(X),1502,37.1598
1400000US36081066701,"Census Tract 667.01, Queens County, New York",2522,344,1087,174,43.1007,(X),939,37.2324
1400000US36081066900,"Census Tract 669, Queens County, New York",1656,234,733,130,44.2633,(X),664,40.0966
1400000US36081067100,"Census Tract 671, Queens County, New York",2394,154,1138,111,47.5355,(X),1149,47.9950
1400000US36081067700,"Census Tract 677, Queens County, New York",1792,158,820,100,45.7589,(X),818,45.6473
1400000US36081067900,"Census Tract 679, Queens County, New York",4067,403,1953,273,48.0207,(X),1659,40.7917
1400000US36081068000,"Census Tract 680, Queens County, New York",5300,548,2508,331,47.3208,(X),1966,37.0943
1400000US36081068200,"Census Tract 682, Queens County, New York",1016,150,479,87,47.1457,(X),407,40.0591
1400000US36081068300,"Census Tract 683, Queens County, New York",4091,319,2058,192,50.3055,(X),1961,47.9345
1400000US36081068700,"Census Tract 687, Queens County, New York",4638,395,1997,255,43.0574,(X),2058,44.3726
1400000US36081069000,"Census Tract 690, Queens County, New York",3499,426,1343,260,38.3824,(X),1198,34.2384
1400000US36081069300,"Census Tract 693, Queens County, New York",3043,455,1407,316,46.2373,(X),1259,41.3736
1400000US36081069400,"Census Tract 694, Queens County, New York",3681,324,1623,210,44.0913,(X),1116,30.3178
1400000US36081069500,"Census Tract 695, Queens County, New York",2041,217,986,137,48.3097,(X),881,43.1651
1400000US36081069701,"Census Tract 697.01, Queens County, New York",3833,262,1831,178,47.7694,(X),1236,32.2463
1400000US36081069702,"Census Tract 697.02, Queens County, New York",3436,342,1668,257,48.5448,(X),1546,44.9942
1400000US36081070300,"Census Tract 703, Queens County, New York",1919,236,847,120,44.1376,(X),799,41.6363
1400000US36081070700,"Census Tract 707, Queens County, New York",2474,173,1221,112,49.3533,(X),1219,49.2724
1400000US36081070900,"Census Tract 709, Queens County, New York",2729,280,1312,179,48.0762,(X),908,33.2723
1400000US36081071100,"Census Tract 711, Queens County, New York",6400,613,3133,380,48.9531,(X),2697,42.1406
1400000US36081071303,"Census Tract 713.03, Queens County, New York",5367,416,2655,326,49.4690,(X),2190,40.8049
1400000US36081071304,"Census Tract 713.04, Queens County, New York",5825,650,2722,434,46.7296,(X),2964,50.8841
1400000US36081071305,"Census Tract 713.05, Queens County, New York",5117,527,2317,351,45.2804,(X),1609,31.4442
1400000US36081071306,"Census Tract 713.06, Queens County, New York",6596,625,2960,357,44.8757,(X),2249,34.0964
1400000US36081071600,"Census Tract 716, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081071701,"Census Tract 717.01, Queens County, New York",5026,525,2240,367,44.5682,(X),2376,47.2742
1400000US36081071702,"Census Tract 717.02, Queens County, New York",3803,290,1698,204,44.6490,(X),1783,46.8840
1400000US36081071900,"Census Tract 719, Queens County, New York",2287,295,1048,199,45.8242,(X),1075,47.0048
1400000US36081072100,"Census Tract 721, Queens County, New York",4672,721,2086,434,44.6490,(X),2350,50.2997
1400000US36081072300,"Census Tract 723, Queens County, New York",2006,156,962,112,47.9561,(X),1007,50.1994
1400000US36081072900,"Census Tract 729, Queens County, New York",1419,117,660,72,46.5116,(X),562,39.6054
1400000US36081073100,"Census Tract 731, Queens County, New York",1535,166,626,97,40.7818,(X),556,36.2215
1400000US36081073700,"Census Tract 737, Queens County, New York",1933,155,833,116,43.0936,(X),738,38.1790
1400000US36081073900,"Census Tract 739, Queens County, New York",5968,428,2547,300,42.6776,(X),2304,38.6059
1400000US36081074100,"Census Tract 741, Queens County, New York",3053,224,1349,164,44.1860,(X),1387,45.4307
1400000US36081074300,"Census Tract 743, Queens County, New York",4356,381,2058,215,47.2452,(X),1656,38.0165
1400000US36081074500,"Census Tract 745, Queens County, New York",4357,357,2181,275,50.0574,(X),1556,35.7126
1400000US36081074700,"Census Tract 747, Queens County, New York",3580,516,1557,325,43.4916,(X),1370,38.2682
1400000US36081074900,"Census Tract 749, Queens County, New York",1505,141,728,88,48.3721,(X),618,41.0631
1400000US36081075701,"Census Tract 757.01, Queens County, New York",5139,427,2173,291,42.2845,(X),2140,41.6423
1400000US36081075702,"Census Tract 757.02, Queens County, New York",4545,444,1911,267,42.0462,(X),1994,43.8724
1400000US36081076901,"Census Tract 769.01, Queens County, New York",4127,829,1888,427,45.7475,(X),1565,37.9210
1400000US36081076902,"Census Tract 769.02, Queens County, New York",1251,126,594,91,47.4820,(X),449,35.8913
1400000US36081077300,"Census Tract 773, Queens County, New York",2091,205,963,153,46.0545,(X),946,45.2415
1400000US36081077500,"Census Tract 775, Queens County, New York",2390,372,1211,240,50.6695,(X),906,37.9079
1400000US36081077902,"Census Tract 779.02, Queens County, New York",4879,481,2462,289,50.4612,(X),1425,29.2068
1400000US36081077903,"Census Tract 779.03, Queens County, New York",3330,390,1651,227,49.5796,(X),1218,36.5766
1400000US36081077904,"Census Tract 779.04, Queens County, New York",5827,694,2686,508,46.0958,(X),2273,39.0081
1400000US36081077905,"Census Tract 779.05, Queens County, New York",2526,367,1181,228,46.7538,(X),1163,46.0412
1400000US36081077906,"Census Tract 779.06, Queens County, New York",3507,379,1701,204,48.5030,(X),1448,41.2889
1400000US36081077907,"Census Tract 779.07, Queens County, New York",3278,465,1764,348,53.8133,(X),717,21.8731
1400000US36081077908,"Census Tract 779.08, Queens County, New York",3797,547,2307,424,60.7585,(X),773,20.3582
1400000US36081078800,"Census Tract 788, Queens County, New York",1982,313,1050,198,52.9768,(X),651,32.8456
1400000US36081079000,"Census Tract 790, Queens County, New York",2864,333,1407,192,49.1271,(X),830,28.9804
1400000US36081079200,"Census Tract 792, Queens County, New York",2435,369,1177,233,48.3368,(X),799,32.8131
1400000US36081079300,"Census Tract 793, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081079701,"Census Tract 797.01, Queens County, New York",6807,569,2765,349,40.6200,(X),3024,44.4249
1400000US36081079702,"Census Tract 797.02, Queens County, New York",5006,440,2421,236,48.3620,(X),1724,34.4387
1400000US36081079900,"Census Tract 799, Queens County, New York",3018,468,1591,280,52.7170,(X),1015,33.6315
1400000US36081080301,"Census Tract 803.01, Queens County, New York",3872,516,1809,279,46.7200,(X),1285,33.1870
1400000US36081080302,"Census Tract 803.02, Queens County, New York",3440,428,1684,236,48.9535,(X),1420,41.2791
1400000US36081080900,"Census Tract 809, Queens County, New York",7196,715,2930,399,40.7171,(X),2969,41.2590
1400000US36081081400,"Census Tract 814, Queens County, New York",3709,551,1774,308,47.8296,(X),1244,33.5400
1400000US36081081800,"Census Tract 818, Queens County, New York",4547,862,2286,488,50.2749,(X),1570,34.5283
1400000US36081083700,"Census Tract 837, Queens County, New York",5513,449,2723,285,49.3923,(X),1955,35.4616
1400000US36081083800,"Census Tract 838, Queens County, New York",5617,554,2782,313,49.5282,(X),2166,38.5615
1400000US36081084000,"Census Tract 840, Queens County, New York",6399,632,3041,389,47.5231,(X),2304,36.0056
1400000US36081084500,"Census Tract 845, Queens County, New York",5096,549,2388,364,46.8603,(X),2234,43.8383
1400000US36081084601,"Census Tract 846.01, Queens County, New York",3017,261,1490,143,49.3868,(X),1047,34.7033
1400000US36081084602,"Census Tract 846.02, Queens County, New York",962,311,594,238,61.7464,(X),321,33.3680
1400000US36081084900,"Census Tract 849, Queens County, New York",7045,746,3387,423,48.0767,(X),2052,29.1270
1400000US36081085300,"Census Tract 853, Queens County, New York",5103,473,2148,293,42.0929,(X),2380,46.6392
1400000US36081085500,"Census Tract 855, Queens County, New York",6936,675,3342,444,48.1834,(X),2498,36.0150
1400000US36081085700,"Census Tract 857, Queens County, New York",5332,418,2668,321,50.0375,(X),2296,43.0608
1400000US36081085900,"Census Tract 859, Queens County, New York",5422,568,2726,450,50.2767,(X),2102,38.7680
1400000US36081086100,"Census Tract 861, Queens County, New York",2038,231,960,124,47.1050,(X),975,47.8410
1400000US36081086300,"Census Tract 863, Queens County, New York",6461,701,2906,467,44.9776,(X),2448,37.8889
1400000US36081086400,"Census Tract 864, Queens County, New York",2734,265,1348,156,49.3050,(X),943,34.4916
1400000US36081086500,"Census Tract 865, Queens County, New York",4392,399,1697,314,38.6384,(X),2115,48.1557
1400000US36081086900,"Census Tract 869, Queens County, New York",1954,259,859,157,43.9611,(X),671,34.3398
1400000US36081087100,"Census Tract 871, Queens County, New York",2554,276,1172,173,45.8888,(X),917,35.9045
1400000US36081088400,"Census Tract 884, Queens County, New York",8248,698,3981,374,48.2662,(X),3654,44.3016
1400000US36081088901,"Census Tract 889.01, Queens County, New York",10226,1339,4466,848,43.6730,(X),4253,41.5901
1400000US36081089200,"Census Tract 892, Queens County, New York",7682,744,3651,452,47.5267,(X),4055,52.7857
1400000US36081090700,"Census Tract 907, Queens County, New York",1453,249,735,128,50.5850,(X),507,34.8933
1400000US36081091601,"Census Tract 916.01, Queens County, New York",3540,423,1699,261,47.9944,(X),1720,48.5876
1400000US36081091602,"Census Tract 916.02, Queens County, New York",0,12,0,12,0.0000,(X),0,0.0000
1400000US36081091800,"Census Tract 918, Queens County, New York",12,11,8,6,66.6667,(X),12,100.0000
1400000US36081091900,"Census Tract 919, Queens County, New York",5503,503,2898,318,52.6622,(X),2540,46.1566
1400000US36081092200,"Census Tract 922, Queens County, New York",2025,207,1008,139,49.7778,(X),1011,49.9259
1400000US36081092500,"Census Tract 925, Queens County, New York",3926,477,2071,270,52.7509,(X),1323,33.6984
1400000US36081092800,"Census Tract 928, Queens County, New York",3502,309,1840,218,52.5414,(X),1573,44.9172
1400000US36081092900,"Census Tract 929, Queens County, New York",6531,667,3140,466,48.0784,(X),1715,26.2594
1400000US36081093401,"Census Tract 934.01, Queens County, New York",3763,463,1850,225,49.1629,(X),1799,47.8076
1400000US36081093402,"Census Tract 934.02, Queens County, New York",4506,468,2227,250,49.4230,(X),2005,44.4962
1400000US36081093800,"Census Tract 938, Queens County, New York",5024,634,2561,390,50.9753,(X),3025,60.2110
1400000US36081093900,"Census Tract 939, Queens County, New York",5148,710,2424,436,47.0862,(X),1710,33.2168
1400000US36081094201,"Census Tract 942.01, Queens County, New York",3280,478,1931,329,58.8720,(X),1182,36.0366
1400000US36081094202,"Census Tract 942.02, Queens County, New York",4590,516,2240,369,48.8017,(X),1087,23.6819
1400000US36081094203,"Census Tract 942.03, Queens County, New York",6692,830,3022,379,45.1584,(X),2962,44.2618
1400000US36081094500,"Census Tract 945, Queens County, New York",3774,461,1953,283,51.7488,(X),1369,36.2745
1400000US36081094700,"Census Tract 947, Queens County, New York",2234,249,1177,166,52.6858,(X),755,33.7959
1400000US36081095400,"Census Tract 954, Queens County, New York",5793,654,2656,383,45.8484,(X),1711,29.5356
1400000US36081096400,"Census Tract 964, Queens County, New York",6021,599,3031,352,50.3405,(X),1942,32.2538
1400000US36081097202,"Census Tract 972.02, Queens County, New York",3170,307,1266,176,39.9369,(X),639,20.1577
1400000US36081097203,"Census Tract 972.03, Queens County, New York",7331,763,3283,546,44.7824,(X),1730,23.5984
1400000US36081097204,"Census Tract 972.04, Queens County, New York",3682,484,1547,318,42.0152,(X),1548,42.0424
